KQXXV,GroupE,FSU,🥑👞,1,2,2018-06-24T01:36:56+0530
KQXXV,GroupE,Full TILT,"You're Tearing Me Apart, Lisa!",2,1,2018-06-24T01:36:56+0530
KQXXV,GroupE,🥑👞,Full TILT,2,1,2018-06-24T01:36:56+0530
KQXXV,GroupE,Bee Trayl,FSU,1,2,2018-06-24T01:36:56+0530
KQXXV,GroupE,Full TILT,Bee Trayl,2,1,2018-06-24T01:36:56+0530
KQXXV,GroupE,"You're Tearing Me Apart, Lisa!",🥑👞,0,3,2018-06-24T01:36:56+0530
KQXXV,GroupE,Bee Trayl,"You're Tearing Me Apart, Lisa!",2,1,2018-06-24T01:36:56+0530
KQXXV,GroupE,FSU,Full TILT,3,0,2018-06-24T01:36:56+0530
KQXXV,GroupE,"You're Tearing Me Apart, Lisa!",FSU,0,3,2018-06-24T01:36:56+0530
KQXXV,GroupE,🥑👞,Bee Trayl,3,0,2018-06-24T01:36:56+0530
KQXXV,GroupF,Sam Is Coming,DAAT J,1,2,2018-06-23T16:56:33-0300
KQXXV,GroupF,CHOOSE TO BE HAPPY,Manners,0,3,2018-06-23T16:56:33-0300
KQXXV,GroupF,DAAT J,CHOOSE TO BE HAPPY,3,0,2018-06-23T16:56:33-0300
KQXXV,GroupF,Hive of the Mantis,Sam Is Coming,0,3,2018-06-23T16:56:33-0300
KQXXV,GroupF,CHOOSE TO BE HAPPY,Hive of the Mantis,0,3,2018-06-23T16:56:33-0300
KQXXV,GroupF,Manners,DAAT J,2,1,2018-06-23T16:56:33-0300
KQXXV,GroupF,Hive of the Mantis,Manners,1,2,2018-06-23T16:56:33-0300
KQXXV,GroupF,Sam Is Coming,CHOOSE TO BE HAPPY,3,0,2018-06-23T16:56:33-0300
KQXXV,GroupF,Manners,Sam Is Coming,1,2,2018-06-23T16:56:32-0300
KQXXV,GroupF,DAAT J,Hive of the Mantis,3,0,2018-06-23T16:56:33-0300
KQXXV,GroupG,Queen's Revenge,No More Beeroes,2,1,2018-06-23T18:48:54-0300
KQXXV,GroupG,Goats,Buiser's Bois,3,0,2018-06-23T18:48:54-0300
KQXXV,GroupG,No More Beeroes,Goats,0,3,2018-06-23T18:48:54-0300
KQXXV,GroupG,4337 6300 7298 1425,Queen's Revenge,3,0,2018-06-23T18:48:54-0300
KQXXV,GroupG,Goats,4337 6300 7298 1425,1,2,2018-06-23T18:48:54-0300
KQXXV,GroupG,Buiser's Bois,No More Beeroes,1,2,2018-06-23T18:48:54-0300
KQXXV,GroupG,4337 6300 7298 1425,Buiser's Bois,3,0,2018-06-23T18:48:54-0300
KQXXV,GroupG,Queen's Revenge,Goats,0,3,2018-06-23T18:48:54-0300
KQXXV,GroupG,Buiser's Bois,Queen's Revenge,0,3,2018-06-23T18:48:54-0300
KQXXV,GroupG,No More Beeroes,4337 6300 7298 1425,0,3,2018-06-23T18:48:54-0300
MCS-MPLS,KO,I'm Hungry,The Bois Are Back In Town,2,3,2018-04-22T16:09:45-0300
MCS-MPLS,KO,Angels™,Dapper Casuals,3,1,2018-04-22T16:09:46-0300
MCS-MPLS,KO,Zero Chill,Don't Worry,3,0,2018-04-22T16:09:46-0300
